"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://vishub.org/excursions/326"	"en"	"null"	"null"	"[narrative text, table]"	"Current and Voltage Measurements - Zuzana"	"Slides presentation about Current and Voltage Measurements. Electrical engineering"	">18"
"http://vishub.org/excursions/993"	"en"	"null"	"null"	"[narrative text, table]"	"Magnetite - 2º ESO IES David Buján"	"Slides presentation about Magnetite. Description about the magnetite mineral, location, appearance, chemical composition and characteristics"	">18"
"http://vishub.org/excursions/574"	"en"	"null"	"null"	"[narrative text, table]"	"prueba 1 - Jose Angel Navarro"	"Slides presentation about prueba 1. probando"	">18"
"http://vishub.org/excursions/554"	"en"	"null"	"null"	"[narrative text, table]"	"parques tematicos - DAVID ASIMOV"	"Slides presentation about parques tematicos. as materias da terra formam um completo e gigante grupo tematico que os FEDERIGHI construiram no brasil para evoluir e o brasil alcancar o sucesso."	">18"
"http://vishub.org/excursions/1534"	"en"	"null"	"null"	"[narrative text, table]"	"Star Wars La Amenaza Fantasma  - Grupo investigación IES David Buján"	"Slides presentation about  Star Wars La Amenaza Fantasma . Reseña hecha por Martín Concheiro , Álvaro Arrais , Álvaro Pazos y Adrián Sánchez. 1ºBach C"	">18"
"http://vishub.org/excursions/1984"	"en"	"null"	"null"	"[narrative text, table]"	"Experiencia Leche y colorante - Club de ciencia"	"Slides presentation about Experiencia Leche y colorante. Resumen de la investigación realizada"	">18"
"http://vishub.org/excursions/1997"	"en"	"null"	"null"	"[narrative text, table]"	"Tensión Superficial - Club de ciencia"	"Slides presentation about Tensión Superficial. A partir de leche y colorante comprobamos la tensión superficial que se produce."	">18"
"http://vishub.org/excursions/427"	"en"	"null"	"null"	"[narrative text, table]"	"2012 - Building a weather satellite - Luis Vaquerizo"	"Slides presentation about 2012 - Building a weather satellite. Students explain how to build a weather satellite"	">18"
"http://vishub.org/excursions/1148"	"en"	"null"	"null"	"[narrative text, table]"	"Modelos de Arquitectura de Red - Aldo"	"Slides presentation about Modelos de Arquitectura de Red. Presentación de los dos principales modelos de arquitectura de red: el modelo OSI y el modelo TCP/IP.

Contenidos para la asignatura ""Tecnologías de la Información y la Comunicación"" de 2º de Bachillerato."	">18"
"http://vishub.org/excursions/249"	"en"	"null"	"null"	"[narrative text, table]"	"Maconka - reservoir - Marianna Fenyvesi"	"Slides presentation about Maconka - reservoir. In this excursion you can see the Maconka-reservoir."	">18"
"http://vishub.org/excursions/1487"	"en"	"null"	"null"	"[narrative text, table]"	"Probando Vish-óptica - Carmen"	"Slides presentation about  Probando Vish-óptica.  probar las posibilidades de vish"	">18"
"http://vishub.org/excursions/1109"	"en"	"null"	"null"	"[narrative text, table]"	"Hackatin2014 #3 Llueven recursos - Lourdes"	"Slides presentation about Hackatin2014 #3 Llueven recursos. En esta parte del tutorial aprenderemos paso a paso como programar la caída aleatoria de recursos desde la parte superior de la pantalla. También insertaremos el código que nos permitirá que cuando Cloudy los toque, esos recursos desaparezcan."	">18"
"http://vishub.org/excursions/242"	"en"	"null"	"null"	"[narrative text, table]"	"House of Nation - Maruzs László"	"Slides presentation about House of Nation. A description of the Hungarian Parliament Building "	">18"
"http://vishub.org/excursions/1778"	"en"	"null"	"null"	"[narrative text, table]"	"Atributos do som - ViSH"	"Slides presentation about Atributos do som. Esta atividade destina-se a alunos do ensino básico e pretende investigar os 
atributos do som usando um osciloscópio virtual (Recurso Educativo Digital).

"	">18"
"http://vishub.org/excursions/1221"	"en"	"null"	"null"	"[narrative text, table]"	"IoT Excursion - IoT Experiments"	"Slides presentation about IoT Excursion. This is an example excursion for IoT"	">18"
"http://vishub.org/excursions/391"	"en"	"null"	"null"	"[narrative text, table]"	"Plan Actividades Grupo Proyectos Europeos - Jose Viñas"	"Slides presentation about Plan Actividades Grupo Proyectos Europeos. El Grupo de Proyectos Europeos del IES David Buján tiene planeado desarrollar el siguiente Plan de Actividades durante el Curso 2013-2014"	">18"
"http://vishub.org/excursions/1817"	"en"	"null"	"null"	"[narrative text, table]"	"Galaxy classification and formation - ViSH"	"Slides presentation about Galaxy classification and formation. This activity aims to introduce to students the concept of varying galactic 
morphologies. Students will look in detail at images of numerous galaxies 
derived from the ‘Faulkes telescopes’ and they will attempt to classify 
them according to their own notion and then according to the Hubble 
Classification Scheme. Moreover, the class will try to investigate the origin 
of the shapes of the galaxies that stem from galaxy interactions using the 
“Galaxy Crash’ simulation.

"	">18"
"http://vishub.org/excursions/1466"	"en"	"null"	"null"	"[narrative text, table]"	"Basic English - amaia"	"Slides presentation about Basic English. Let's have an approach to basic English."	">18"
"http://vishub.org/excursions/830"	"en"	"null"	"null"	"[narrative text, table]"	"La búsqueda y organización de la información - celes arteta"	"Slides presentation about La búsqueda y organización de la información. Al plantearse la escritura de un texto una de las primeras decisiones tienen que ver con el contenido temático del mismo. ¿Qué sé sobre este tema? ¿Qué no sé? ¿Qué necesito buscar? ¿Dónde lo puedo encontrar?
El desarrollo y generalización del uso de la red ha provocado cambios fundamentales en el acceso a la información. Hoy en día el problema no es como antiguamente encontrar la información que sólo estaba al alcance de unos pocos, sino gestionarla, saber cómo guardarla, clasificarla... para poder reutilizarla."	">18"
"http://vishub.org/excursions/1185"	"en"	"null"	"null"	"[narrative text, table]"	"DIVERGENTE - Grupo investigación IES David Buján"	"Slides presentation about DIVERGENTE. Es una película de ciencia ficción. Fue escrita por Veronica Ruth y dirigida por Neil Burger.
Se dirige a un público de adolelescentes, sobre todo femenino."	">18"
"http://vishub.org/excursions/438"	"en"	"null"	"null"	"[narrative text, table]"	"Test board - Timopheym"	"Slides presentation about Test board. "	">18"
"http://vishub.org/excursions/580"	"en"	"null"	"null"	"[narrative text, table]"	"El rugby para futboleros - Iñaki rugbySoto"	"Slides presentation about El rugby para futboleros. Rugby for everybody"	">18"
"http://vishub.org/excursions/2005"	"en"	"null"	"null"	"[narrative text, table]"	"Encuesta - Jose Viñas"	"Slides presentation about Encuesta. Conocimiento de ciencia ciudadana"	">18"
"http://vishub.org/excursions/1137"	"en"	"null"	"null"	"[narrative text, table]"	"Hackatin2014 #1 Entorno - Hackatin 2014"	"Slides presentation about Hackatin2014 #1 Entorno. Estos son los primeros pasos para aprender a programar con Snap! Cuando acabes, habrás aprendido a insertar fondos y elementos con los que construir tu propio juego."	">18"
"http://vishub.org/excursions/2058"	"en"	"null"	"null"	"[narrative text, table]"	"mkt eta zkh - anette"	"Slides presentation about mkt eta zkh. "	">18"
"http://vishub.org/excursions/1479"	"en"	"null"	"null"	"[narrative text, table]"	"Parte 3: Vish - Cómo publicar las excursiones - SILVIA ROSADO"	"Slides presentation about Parte 3: Vish - Cómo publicar las excursiones. Las excursiones creadas con la herramienta Vish pueden ser compartidas con las principales redes sociales, embebida en una página web o LMS, o descargadas en el estándar SCORM.
"	">18"
"http://vishub.org/excursions/1244"	"en"	"null"	"null"	"[narrative text, table]"	"Outer Space - ViSH"	"Slides presentation about Outer Space. Let yourself go out in space"	">18"
"http://vishub.org/excursions/321"	"en"	"null"	"null"	"[narrative text, table]"	"Demo - Varma"	"Slides presentation about Demo. Demo Description"	">18"
"http://vishub.org/excursions/2172"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH Editor Tema 7 - ViSH"	"Slides presentation about ViSH Editor Tema 7. ViSH Editor Tema 7"	">18"
"http://vishub.org/excursions/879"	"en"	"null"	"null"	"[narrative text, table]"	"Students make a goniometer. Slide show. - Luis Vaquerizo"	"Slides presentation about Students make a goniometer. Slide show.. "	">18"
"http://vishub.org/excursions/2059"	"en"	"null"	"null"	"[narrative text, table]"	"Live Quizzes - Álvaro"	"Slides presentation about Live Quizzes. "	">18"
"http://vishub.org/excursions/1444"	"en"	"null"	"null"	"[narrative text, table]"	"Conexión a la red - Constanio Javier García Molina"	"Slides presentation about Conexión a la red. Conceptos básicos del networking. Currículo CISCO CCNA Exploration"	">18"
"http://vishub.org/excursions/1884"	"en"	"null"	"null"	"[narrative text, table]"	"Splash - experimenting in thermal pools - ViSH"	"Slides presentation about Splash - experimenting in thermal pools. This ILS is designed to be used to make virtual experiments online, based on 
data collected from thermal swimming pools in a real setting. For example, 
users of this ILS could observe buoyancy in serveral thermal bath pools of 
different temperature with different minerals. Thus, experiment designers 
think out different means and methods with limited existing resources arround 
the swimming pools.   

"	">18"
"http://vishub.org/excursions/2102"	"en"	"null"	"null"	"[narrative text, table]"	"CONTRATO DE COMPRAVENTA - ascen"	"Slides presentation about CONTRATO DE COMPRAVENTA. Analizaremos el concepto, elementos y tipos de contratos de compraventa"	">18"
"http://vishub.org/excursions/1896"	"en"	"null"	"null"	"[narrative text, table]"	"Treasure Map 2015 - ViSH"	"Slides presentation about Treasure Map 2015. The didactic approach presented here aims to motivate our students – at TEE 
& EPAL Eidikis Agogis (Serres) – participating in an outdoor activity 
integrating the use of Google Maps, QR codes & m-learning, Red-cyan 3D 
glasses, Compass. The activity is supported by a GoLab’s ILS and a 
worksheet. The prize is happiness & laughs – just before the exams! 
(shortlink: http://wp.me/p4jO5C-12 [1])


[1] http://wp.me/p4jO5C-12
"	">18"
"http://vishub.org/excursions/1671"	"en"	"null"	"null"	"[narrative text, table]"	"Digitalis purpurea - NSP1A2015"	"Slides presentation about Digitalis purpurea. Aquí explicamos sus características , sus usos medicinales , su localización , la obra relacionada con esta planta ..."	">18"
"http://vishub.org/excursions/2145"	"en"	"null"	"null"	"[narrative text, table]"	"LORAFNA - María"	"Slides presentation about LORAFNA. LEY ORGÁNICA DE REINTEGRACIÓN Y AMEJORAMIENTO DEL RÉGIMEN FORAL DE NAVARRA"	">18"
"http://vishub.org/excursions/163"	"en"	"null"	"null"	"[narrative text, table]"	"Doñana en profundidad - Fermin"	"Slides presentation about Doñana en profundidad. "	">18"
"http://vishub.org/excursions/1839"	"en"	"null"	"null"	"[narrative text, table]"	"Is Radioactivity always harmful for humans? - ViSH"	"Slides presentation about Is Radioactivity always harmful for humans?. This Inquiry Learning Space aims at understanding the different types of 
radioactivity particles and the basics about radioactivity decay. Factors 
that influence the radioactivity intensity (distance from radioactivity 
source, exposure time and presence of absorbers) will also be discussed.
The Radioactivity Lab examines the intensity of radiation over distance, 
demonstrating the effects of the inverse square law. Students investigate the 
intensity of radiation being emitted from a radioactive Strontium-90 source, 
by setting distances at which a Geiger counter measures radiation, and 
collecting radioactive particle counts at each of these distances. A table 
holding the radioactive source is rotated until the source is aligned with a 
hole in a thick lead plate. The head holding the Geiger-Muller tube is moved 
to these distances from the radioactive source.
"	">18"
"http://vishub.org/excursions/794"	"en"	"null"	"null"	"[narrative text, table]"	"CRETA - 2º ESO IES David Buján"	"Slides presentation about CRETA. "	">18"
"http://vishub.org/excursions/110"	"en"	"null"	"null"	"[narrative text, table]"	"EUDOXOS: Teaching Astronomy with a Robotic Telescope - Discover the cosmos"	"Slides presentation about EUDOXOS: Teaching Astronomy with a Robotic Telescope. A series of educational activities that can be realized with the EUDOXOS Robotic Telescope. EUDOXOS was one of the first projects that explored the potential of the use of robotic telescopes in education."	">18"
"http://vishub.org/excursions/1879"	"en"	"null"	"null"	"[narrative text, table]"	"Sobre Pressão (Under Pressure) - ViSH"	"Slides presentation about Sobre Pressão (Under Pressure). Este ILS é uma adaptação da atividade ""Fluid Pressure - an inquiry 
introduction [1]"". Os alunos vão investigar, de forma qualitativa, como a 
pressão varia no ar e na água. São também levados à descoberta da Lei 
Fundamental da Hidostática.
A atividade pode ser complementada com exercícios ""tradicionais"".


[1] https://phet.colorado.edu/pt/contributions/view/3569
"	">18"
"http://vishub.org/excursions/1519"	"en"	"null"	"null"	"[narrative text, table]"	"DONAMARIA - Eli"	"Slides presentation about DONAMARIA. Donamaria, Nafarroa iparraldeko herri txiki eta polit bat da.
Mendiez inguraturik paisaia ederrak dituena eta historia askoko herri xarmanta da"	">18"
"http://portal.discoverthecosmos.eu/node/93572"	"en"	"null"	"null"	"[table]"	"Link between ISS and CERN | Discover the COSMOS"	"Original Title: Keywords: ISS spaceflight CERN high energy physics AMS Description:  Link between ISS and CERN Navigation  Languages."	">18"
"http://vishub.org/excursions/2147"	"en"	"null"	"null"	"[narrative text, table]"	"Expressions idiomatiques - Ana"	"Slides presentation about Expressions idiomatiques. "	">18"
"http://vishub.org/excursions/1357"	"en"	"null"	"null"	"[narrative text, table]"	"Concepto de Salud - Alicia"	"Slides presentation about Concepto de Salud. 
En este tema vamos a tratar los siguientes apartados:

1. El concepto de Salud según la OMS.

2. Riesgo laboral: definición.

3. Condiciones de trabajo.

4. ¿Qué es la Prevención de Riesgos Laborales?
"	">18"
